SPECIES,SECTION,LOGHEIGHT,TRANSECT,TREE,TUBEX,YEAR,AGE,HEIGHT,STATUS,ID
13,1,-2.120263536,3,73,0,1992,2,0.12,1,97
13,1,-2.244316185,3,73,0,1991,1,0.106,1,97
13,1,-3.218875825,3,73,0,1990,0,0.04,1,97
13,1,2.00148,3,76,0,2010,20,7.4,1,100
13,1,1.526056303,3,76,0,2006,16,4.6,1,100
13,1,1.335001067,3,76,0,2002,12,3.8,1,100
13,1,0.90016135,3,76,0,1999,9,2.46,1,100
13,1,-0.298406036,3,76,0,1995,5,0.742,1,100
13,1,-0.84397007,3,76,0,1993,3,0.43,1,100
13,1,-1.021651248,3,76,0,1990,0,0.36,1,100
13,1,-1.456716825,3,76,0,1991,1,0.233,1,100
13,1,-1.660731207,3,76,0,1992,2,0.19,1,100
13,1,1.902107526,3,78,0,2010,20,6.7,1,102
13,1,0.993251773,3,78,0,2006,16,2.7,1,102
13,1,0.810930216,3,78,0,2002,12,2.25,1,102
13,1,0.223143551,3,78,0,1999,9,1.25,1,102
13,1,0.076961041,3,78,0,1997,7,1.08,1,102
13,1,-0.549913012,3,78,0,1995,5,0.577,1,102
13,1,-1.03563749,3,78,0,1990,0,0.355,1,102
13,1,-1.105636904,3,78,0,1993,3,0.331,1,102
13,1,-1.402423743,3,78,0,1991,1,0.246,1,102
13,1,-1.46967597,3,78,0,1992,2,0.23,1,102
13,1,1.609437912,3,79,0,2010,20,5,1,103
13,1,1.30833282,3,79,0,2006,16,3.7,1,103
13,1,0.78845736,3,79,0,2002,12,2.2,1,103
13,1,0.173953307,3,79,0,1999,9,1.19,1,103
13,1,-0.051293294,3,79,0,1997,7,0.95,1,103
13,1,-0.679244275,3,79,0,1993,3,0.507,1,103
13,1,-0.725670372,3,79,0,1995,5,0.484,1,103
13,1,-0.820980552,3,79,0,1992,2,0.44,1,103
13,1,-0.916290732,3,79,0,1991,1,0.4,1,103
13,1,-0.928869514,3,79,0,1990,0,0.395,1,103
13,1,1.757857918,3,81,0,2010,20,5.8,1,105
13,1,1.504077397,3,81,0,2006,16,4.5,1,105
13,1,0.936093359,3,81,0,2002,12,2.55,1,105
13,1,0.300104592,3,81,0,1999,9,1.35,1,105
13,1,-0.274436846,3,81,0,1997,7,0.76,1,105
13,1,-0.798507696,3,81,0,1995,5,0.45,1,105
13,1,-1.331806176,3,81,0,1993,3,0.264,1,105
13,1,-1.350927217,3,81,0,1991,1,0.259,1,105
13,1,-1.354795694,3,81,0,1992,2,0.258,1,105
13,1,-1.742969305,3,81,0,1990,0,0.175,1,105
13,1,1.774952351,3,82,0,2010,20,5.9,1,106
13,1,1.526056303,3,82,0,2006,16,4.6,1,106
13,1,1.131402111,3,82,0,2002,12,3.1,1,106
13,1,0.824175443,3,82,0,1999,9,2.28,1,106
13,1,0.31481074,3,82,0,1997,7,1.37,1,106
13,1,-0.171975265,3,82,0,1995,5,0.842,1,106
13,1,-0.634878272,3,82,0,1993,3,0.53,1,106
13,1,-1.63475572,3,82,0,1990,0,0.195,1,106
13,1,-1.666008264,3,82,0,1991,1,0.189,1,106
13,1,1.791759469,3,83,0,2010,20,6,1,107
13,1,1.410986974,3,83,0,2006,16,4.1,1,107
13,1,1.029619417,3,83,0,2002,12,2.8,1,107
13,1,0.470003629,3,83,0,1999,9,1.6,1,107
13,1,0.246860078,3,83,0,1997,7,1.28,1,107
13,1,-0.350976923,3,83,0,1995,5,0.704,1,107
13,1,-1.090644119,3,83,0,1993,3,0.336,1,107
13,1,-1.386294361,3,83,0,1990,0,0.25,1,107
13,1,-1.609437912,3,83,0,1992,2,0.2,1,107
13,1,-2.937463365,3,83,0,1991,1,0.053,1,107
13,1,1.704748092,3,84,0,2010,20,5.5,1,108
13,1,1.30833282,3,84,0,2006,16,3.7,1,108
13,1,1.115141591,3,84,0,2002,12,3.05,1,108
13,1,0.559615788,3,84,0,1999,9,1.75,1,108
13,1,0.19062036,3,84,0,1997,7,1.21,1,108
13,1,-0.252314929,3,84,0,1995,5,0.777,1,108
13,1,-1.096614286,3,84,0,1993,3,0.334,1,108
13,1,-1.709258248,3,84,0,1991,1,0.181,1,108
13,1,-1.714798428,3,84,0,1992,2,0.18,1,108
13,1,-1.832581464,3,84,0,1990,0,0.16,1,108
13,1,1.916922612,3,85,0,2010,20,6.8,1,109
13,1,1.526056303,3,85,0,2006,16,4.6,1,109
13,1,1.029619417,3,85,0,2002,12,2.8,1,109
13,1,0.494696242,3,85,0,1999,9,1.64,1,109
13,1,0.231111721,3,85,0,1997,7,1.26,1,109
13,1,-0.278392026,3,85,0,1995,5,0.757,1,109
13,1,-0.91130319,3,85,0,1993,3,0.402,1,109
13,1,-1.108662625,3,85,0,1990,0,0.33,1,109
13,1,-1.509592577,3,85,0,1991,1,0.221,1,109
13,1,-1.555897146,3,85,0,1992,2,0.211,1,109
13,1,1.740466175,3,86,0,2010,20,5.7,1,110
13,1,1.386294361,3,86,0,2006,16,4,1,110
13,1,1.131402111,3,86,0,2002,12,3.1,1,110
13,1,0.350656872,3,86,0,1999,9,1.42,1,110
13,1,0.131028262,3,86,0,1997,7,1.14,1,110
13,1,-0.355247392,3,86,0,1995,5,0.701,1,110
13,1,-0.96233467,3,86,0,1993,3,0.382,1,110
13,1,-0.978166136,3,86,0,1992,2,0.376,1,110
13,1,-1.044124103,3,86,0,1991,1,0.352,1,110
13,1,-1.187443502,3,86,0,1990,0,0.305,1,110
13,1,1.960094784,3,89,0,2010,20,7.1,1,113
13,1,1.704748092,3,89,0,2006,16,5.5,1,113
13,1,1.435084525,3,89,0,2002,12,4.2,1,113
13,1,0.993251773,3,89,0,1999,9,2.7,1,113
13,1,0.657520003,3,89,0,1997,7,1.93,1,113
13,1,-0.519193873,3,89,0,1995,5,0.595,1,113
13,1,-0.785262469,3,89,0,1993,3,0.456,1,113
13,1,-1.049822124,3,89,0,1990,0,0.35,1,113
13,1,-1.320506621,3,89,0,1992,2,0.267,1,113
13,1,-1.883874758,3,89,0,1991,1,0.152,1,113
13,1,1.686398954,3,90,0,2010,20,5.4,1,114
13,1,1.360976553,3,90,0,2006,16,3.9,1,114
13,1,1.193922468,3,90,0,2002,12,3.3,1,114
13,1,0.828551818,3,90,0,1999,9,2.29,1,114
13,1,0.604315967,3,90,0,1997,7,1.83,1,114
13,1,0.133656385,3,90,0,1995,5,1.143,1,114
13,1,-0.616186139,3,90,0,1992,2,0.54,1,114
13,1,-0.634878272,3,90,0,1993,3,0.53,1,114
13,1,-1.133203733,3,90,0,1991,1,0.322,1,114
13,1,-1.139434283,3,90,0,1990,0,0.32,1,114
13,1,1.648658626,3,91,0,2010,20,5.2,1,115
13,1,1.547562509,3,91,0,2006,16,4.7,1,115
13,1,1.252762968,3,91,0,2002,12,3.5,1,115
13,1,0.437609561,3,91,0,1995,5,1.549,1,115
13,1,-0.220646671,3,91,0,1993,3,0.802,1,115
13,1,-0.560366069,3,91,0,1992,2,0.571,1,115
13,1,-0.64055473,3,91,0,1991,1,0.527,1,115
13,1,-1.093624747,3,91,0,1990,0,0.335,1,115
13,1,1.458615023,3,97,0,2010,20,4.3,1,121
13,1,1.131402111,3,97,0,2006,16,3.1,1,121
13,1,0.896088025,3,97,0,2002,12,2.45,1,121
13,1,0.262364264,3,97,0,1999,9,1.3,1,121
13,1,0.173953307,3,97,0,1997,7,1.19,1,121
13,1,-0.481266822,3,97,0,1995,5,0.618,1,121
13,1,-1.03563749,3,97,0,1990,0,0.355,1,121
13,1,-1.139434283,3,97,0,1992,2,0.32,1,121
13,1,-1.171182982,3,97,0,1993,3,0.31,1,121
13,1,-1.500583508,3,97,0,1991,1,0.223,1,121
13,1,1.740466175,3,98,0,2010,20,5.7,1,122
13,1,1.481604541,3,98,0,2006,16,4.4,1,122
13,1,1.064710737,3,98,0,2002,12,2.9,1,122
13,1,0.647103242,3,98,0,1999,9,1.91,1,122
13,1,-0.214431611,3,98,0,1995,5,0.807,1,122
13,1,-1.123930097,3,98,0,1990,0,0.325,1,122
13,1,-1.127011763,3,98,0,1993,3,0.324,1,122
13,1,-1.244794799,3,98,0,1992,2,0.288,1,122
13,1,-1.565421027,3,98,0,1991,1,0.209,1,122
13,1,0.832909123,5,101,0,2002,12,2.3,1,125
13,1,0.832909123,5,101,0,2006,16,2.3,1,125
13,1,0.774727168,5,101,0,1999,9,2.17,1,125
13,1,0.392042088,5,101,0,1997,7,1.48,1,125
13,1,-0.52256088,5,101,0,1995,5,0.593,1,125
13,1,-0.916290732,5,101,0,2010,20,0.4,1,125
13,1,-1.070024832,5,101,0,1992,2,0.343,1,125
13,1,-1.093624747,5,101,0,1993,3,0.335,1,125
13,1,-1.136314156,5,101,0,1991,1,0.321,1,125
13,1,-1.272965676,5,101,0,1990,0,0.28,1,125
13,1,1.609437912,5,102,0,2010,20,5,1,126
13,1,1.335001067,5,102,0,2006,16,3.8,1,126
13,1,0.955511445,5,102,0,2002,12,2.6,1,126
13,1,0.576613364,5,102,0,1999,9,1.78,1,126
13,1,0.157003749,5,102,0,1997,7,1.17,1,126
13,1,-0.474815186,5,102,0,1995,5,0.622,1,126
13,1,-1.265848208,5,102,0,1993,3,0.282,1,126
13,1,-1.514127733,5,102,0,1992,2,0.22,1,126
13,1,-1.931021537,5,102,0,1990,0,0.145,1,126
13,1,-2.137070655,5,102,0,1991,1,0.118,1,126
13,1,1.064710737,5,103,0,2006,16,2.9,1,127
13,1,0.955511445,5,103,0,2010,20,2.6,1,127
13,1,0.641853886,5,103,0,2002,12,1.9,1,127
13,1,0.494696242,5,103,0,1999,9,1.64,1,127
13,1,-0.072570693,5,103,0,1997,7,0.93,1,127
13,1,-0.303811454,5,103,0,1995,5,0.738,1,127
13,1,-0.827822084,5,103,0,1993,3,0.437,1,127
13,1,-1.343234872,5,103,0,1992,2,0.261,1,127
13,1,-2.032557956,5,103,0,1991,1,0.131,1,127
13,1,-2.120263536,5,103,0,1990,0,0.12,1,127
13,1,0.470003629,5,104,0,2006,16,1.6,1,128
13,1,0.470003629,5,104,0,2010,20,1.6,1,128
13,1,0,5,104,0,2002,12,1,1,128
13,1,-0.415515444,5,104,0,1999,9,0.66,1,128
13,1,-0.798507696,5,104,0,1997,7,0.45,1,128
13,1,-0.949330586,5,104,0,1995,5,0.387,1,128
13,1,-1.255266099,5,104,0,1990,0,0.285,1,128
13,1,-1.47840965,5,104,0,1993,3,0.228,1,128
13,1,-1.897119985,5,104,0,1992,2,0.15,1,128
13,1,-1.910543005,5,104,0,1991,1,0.148,1,128
13,1,1.16315081,5,105,0,2006,16,3.2,1,129
13,1,1.029619417,5,105,0,2002,12,2.8,1,129
13,1,0.636576829,5,105,0,1999,9,1.89,1,129
13,1,0.029558802,5,105,0,1997,7,1.03,1,129
13,1,-0.198450939,5,105,0,1995,5,0.82,1,129
13,1,-1.018877321,5,105,0,1993,3,0.361,1,129
13,1,-1.687399454,5,105,0,1992,2,0.185,1,129
13,1,-1.897119985,5,105,0,1990,0,0.15,1,129
13,1,-2.26336438,5,105,0,1991,1,0.104,1,129
13,1,0.875468737,5,106,0,2010,20,2.4,1,130
13,1,0.587786665,5,106,0,2006,16,1.8,1,130
13,1,0.019802627,5,106,0,2002,12,1.02,1,130
13,1,-0.400477567,5,106,0,1999,9,0.67,1,130
13,1,-1.589635285,5,106,0,1995,5,0.204,1,130
13,1,-1.966112856,5,106,0,1990,0,0.14,1,130
13,1,-2.207274913,5,106,0,1993,3,0.11,1,130
13,1,-2.225624052,5,106,0,1992,2,0.108,1,130
13,1,-2.312635429,5,106,0,1991,1,0.099,1,130
13,1,1.774952351,5,108,0,2010,20,5.9,1,132
13,1,1.504077397,5,108,0,2006,16,4.5,1,132
13,1,1.30833282,5,108,0,2002,12,3.7,1,132
13,1,0.982078472,5,108,0,1999,9,2.67,1,132
13,1,0.741937345,5,108,0,1997,7,2.1,1,132
13,1,0.198850859,5,108,0,1995,5,1.22,1,132
13,1,-1.386294361,5,108,0,1990,0,0.25,1,132
13,1,-1.64506509,5,108,0,1992,2,0.193,1,132
13,1,-1.958995389,5,108,0,1991,1,0.141,1,132
13,1,1.824549292,5,109,0,2010,20,6.2,1,133
13,1,1.335001067,5,109,0,2006,16,3.8,1,133
13,1,0.97455964,5,109,0,2002,12,2.65,1,133
13,1,0.425267735,5,109,0,1999,9,1.53,1,133
13,1,0.009950331,5,109,0,1997,7,1.01,1,133
13,1,-0.536143432,5,109,0,1995,5,0.585,1,133
13,1,-0.891598119,5,109,0,1990,0,0.41,1,133
13,1,-1.078809661,5,109,0,1993,3,0.34,1,133
13,1,-1.108662625,5,109,0,1992,2,0.33,1,133
13,1,-1.117795108,5,109,0,1991,1,0.327,1,133
13,1,1.667706821,5,110,0,2010,20,5.3,1,134
13,1,1.064710737,5,110,0,2006,16,2.9,1,134
13,1,0.765467842,5,110,0,2002,12,2.15,1,134
13,1,0.113328685,5,110,0,1999,9,1.12,1,134
13,1,-0.274436846,5,110,0,1997,7,0.76,1,134
13,1,-0.923818998,5,110,0,1995,5,0.397,1,134
13,1,-1.328025453,5,110,0,1990,0,0.265,1,134
13,1,-1.845160246,5,110,0,1991,1,0.158,1,134
13,1,-2.120263536,5,110,0,1992,2,0.12,1,134
13,1,1.871802177,5,111,0,2010,20,6.5,1,135
13,1,1.410986974,5,111,0,2006,16,4.1,1,135
13,1,1.280933845,5,111,0,2002,12,3.6,1,135
13,1,0.824175443,5,111,0,1999,9,2.28,1,135
13,1,0.262364264,5,111,0,1997,7,1.3,1,135
13,1,-0.21319322,5,111,0,1995,5,0.808,1,135
13,1,-0.921303274,5,111,0,1993,3,0.398,1,135
13,1,-1.30933332,5,111,0,1992,2,0.27,1,135
13,1,-1.331806176,5,111,0,1991,1,0.264,1,135
13,1,-1.832581464,5,111,0,1990,0,0.16,1,135
13,1,0.693147181,5,112,0,2010,20,2,1,136
13,1,0.530628251,5,112,0,2006,16,1.7,1,136
13,1,0.223143551,5,112,0,2002,12,1.25,1,136
13,1,-0.162518929,5,112,0,1999,9,0.85,1,136
13,1,-0.693147181,5,112,0,1997,7,0.5,1,136
13,1,-1.013352445,5,112,0,1995,5,0.363,1,136
13,1,-1.555897146,5,112,0,1993,3,0.211,1,136
13,1,-1.687399454,5,112,0,1990,0,0.185,1,136
13,1,-1.838851077,5,112,0,1992,2,0.159,1,136
13,1,-1.931021537,5,112,0,1991,1,0.145,1,136
13,1,1.481604541,5,113,0,2010,20,4.4,1,137
13,1,1.115141591,5,113,0,2002,12,3.05,1,137
13,1,1.029619417,5,113,0,2006,16,2.8,1,137
13,1,0.806475866,5,113,0,1999,9,2.24,1,137
13,1,0.570979547,5,113,0,1997,7,1.77,1,137
13,1,-0.056570351,5,113,0,1995,5,0.945,1,137
13,1,-0.755022584,5,113,0,1993,3,0.47,1,137
13,1,-1.427116356,5,113,0,1990,0,0.24,1,137
13,1,-1.532476871,5,113,0,1992,2,0.216,1,137
13,1,-1.609437912,5,113,0,1991,1,0.2,1,137
13,1,1.410986974,5,114,0,2010,20,4.1,1,138
13,1,1.193922468,5,114,0,2006,16,3.3,1,138
13,1,0.810930216,5,114,0,2002,12,2.25,1,138
13,1,0.048790164,5,114,0,1999,9,1.05,1,138
13,1,-1.007857925,5,114,0,1990,0,0.365,1,138
13,1,-1.139434283,5,114,0,1993,3,0.32,1,138
13,1,-1.354795694,5,114,0,1992,2,0.258,1,138
13,1,-1.565421027,5,114,0,1991,1,0.209,1,138
13,1,1.30833282,5,115,0,2010,20,3.7,1,139
13,1,0.993251773,5,115,0,2006,16,2.7,1,139
13,1,0.824175443,5,115,0,2002,12,2.28,1,139
13,1,0.104360015,5,115,0,1999,9,1.11,1,139
13,1,-0.287682072,5,115,0,1997,7,0.75,1,139
13,1,-0.923818998,5,115,0,1995,5,0.397,1,139
13,1,-1.108662625,5,115,0,1990,0,0.33,1,139
13,1,-1.127011763,5,115,0,1992,2,0.324,1,139
13,1,-1.139434283,5,115,0,1993,3,0.32,1,139
13,1,-1.177655496,5,115,0,1991,1,0.308,1,139
13,1,1.648658626,5,116,0,2010,20,5.2,1,140
13,1,1.098612289,5,116,0,2006,16,3,1,140
13,1,0.896088025,5,116,0,2002,12,2.45,1,140
13,1,0.559615788,5,116,0,1999,9,1.75,1,140
13,1,0.173953307,5,116,0,1997,7,1.19,1,140
13,1,-0.397496938,5,116,0,1995,5,0.672,1,140
13,1,-0.967584026,5,116,0,1990,0,0.38,1,140
13,1,-1.087672349,5,116,0,1991,1,0.337,1,140
13,1,-1.491654877,5,116,0,1993,3,0.225,1,140
13,1,-1.931021537,5,116,0,1992,2,0.145,1,140
13,1,1.30833282,5,117,0,2010,20,3.7,1,141
13,1,1.098612289,5,117,0,2006,16,3,1,141
13,1,0.693147181,5,117,0,2002,12,2,1,141
13,1,0.277631737,5,117,0,1999,9,1.32,1,141
13,1,-0.162518929,5,117,0,1997,7,0.85,1,141
13,1,-0.798507696,5,117,0,1995,5,0.45,1,141
13,1,-1.427116356,5,117,0,1990,0,0.24,1,141
13,1,-1.527857925,5,117,0,1992,2,0.217,1,141
13,1,-1.63989712,5,117,0,1991,1,0.194,1,141
13,1,2.041220329,5,118,0,2010,20,7.7,1,142
13,1,1.648658626,5,118,0,2006,16,5.2,1,142
13,1,1.335001067,5,118,0,2002,12,3.8,1,142
13,1,0.90825856,5,118,0,1999,9,2.48,1,142
13,1,0.64867269,5,118,0,1995,5,1.913,1,142
13,1,0.476234179,5,118,0,1997,7,1.61,1,142
13,1,-0.837017551,5,118,0,1993,3,0.433,1,142
13,1,-0.884307686,5,118,0,1992,2,0.413,1,142
13,1,-0.903868212,5,118,0,1990,0,0.405,1,142
13,1,-0.95191791,5,118,0,1991,1,0.386,1,142
13,1,1.360976553,5,120,0,2010,20,3.9,1,143
13,1,0.993251773,5,120,0,2006,16,2.7,1,143
13,1,0.029558802,5,120,0,1999,9,1.03,1,143
13,1,-0.127833372,5,120,0,1997,7,0.88,1,143
13,1,-0.693147181,5,120,0,1995,5,0.5,1,143
13,1,-1.74869998,5,120,0,1993,3,0.174,1,143
13,1,-1.897119985,5,120,0,1990,0,0.15,1,143
13,1,-2.26336438,5,120,0,1992,2,0.104,1,143
13,1,-2.764620553,5,120,0,1991,1,0.063,1,143
13,1,1.916922612,5,121,0,2010,20,6.8,1,144
13,1,1.568615918,5,121,0,2006,16,4.8,1,144
13,1,1.398716881,5,121,0,2002,12,4.05,1,144
13,1,1.16938136,5,121,0,1999,9,3.22,1,144
13,1,0.955511445,5,121,0,1997,7,2.6,1,144
13,1,0.277631737,5,121,0,1995,5,1.32,1,144
13,1,-0.8603831,5,121,0,1993,3,0.423,1,144
13,1,-0.916290732,5,121,0,1990,0,0.4,1,144
13,1,-1.072944542,5,121,0,1991,1,0.342,1,144
13,1,-1.26940061,5,121,0,1992,2,0.281,1,144
13,1,2.028148247,5,122,0,2010,20,7.6,1,145
13,1,1.887069649,5,122,0,2006,16,6.6,1,145
13,1,1.599387577,5,122,0,2002,12,4.95,1,145
13,1,1.435084525,5,122,0,1999,9,4.2,1,145
13,1,1.057790294,5,122,0,1997,7,2.88,1,145
13,1,0.473123757,5,122,0,1995,5,1.605,1,145
13,1,-0.629233855,5,122,0,1993,3,0.533,1,145
13,1,-0.975510092,5,122,0,1992,2,0.377,1,145
13,1,-0.994252273,5,122,0,1990,0,0.37,1,145
13,1,-1.167962367,5,122,0,1991,1,0.311,1,145
13,1,1.62924054,5,123,0,2010,20,5.1,1,146
13,1,1.435084525,5,123,0,2006,16,4.2,1,146
13,1,0.916290732,5,123,0,1999,9,2.5,1,146
13,1,0.179818427,5,123,0,1995,5,1.197,1,146
13,1,-0.581605806,5,123,0,1993,3,0.559,1,146
13,1,-0.816445397,5,123,0,1992,2,0.442,1,146
13,1,-1.108662625,5,123,0,1990,0,0.33,1,146
13,1,-1.251763468,5,123,0,1991,1,0.286,1,146
13,1,1.386294361,5,124,0,2010,20,4,1,147
13,1,1.252762968,5,124,0,2006,16,3.5,1,147
13,1,1.029619417,5,124,0,2002,12,2.8,1,147
13,1,0.662687973,5,124,0,1999,9,1.94,1,147
13,1,0.277631737,5,124,0,1997,7,1.32,1,147
13,1,-0.076881044,5,124,0,1995,5,0.926,1,147
13,1,-1.108662625,5,124,0,1993,3,0.33,1,147
13,1,-1.283737773,5,124,0,1992,2,0.277,1,147
13,1,-1.30933332,5,124,0,1990,0,0.27,1,147
13,1,-1.378326191,5,124,0,1991,1,0.252,1,147
13,1,1.609437912,5,125,0,2010,20,5,1,148
13,1,1.335001067,5,125,0,2006,16,3.8,1,148
13,1,1.047318994,5,125,0,2002,12,2.85,1,148
13,1,0.494696242,5,125,0,1999,9,1.64,1,148
13,1,0.067658648,5,125,0,1997,7,1.07,1,148
13,1,-0.478035801,5,125,0,1995,5,0.62,1,148
13,1,-1.127011763,5,125,0,1993,3,0.324,1,148
13,1,-1.427116356,5,125,0,1990,0,0.24,1,148
13,1,-1.546463113,5,125,0,1992,2,0.213,1,148
13,1,-1.771956842,5,125,0,1991,1,0.17,1,148
13,1,1.85629799,5,126,0,2010,20,6.4,1,149
13,1,1.609437912,5,126,0,2006,16,5,1,149
13,1,1.335001067,5,126,0,2002,12,3.8,1,149
13,1,0.867100488,5,126,0,1999,9,2.38,1,149
13,1,0.698134722,5,126,0,1997,7,2.01,1,149
13,1,-0.093212382,5,126,0,1995,5,0.911,1,149
13,1,-0.785262469,5,126,0,1993,3,0.456,1,149
13,1,-1.064210862,5,126,0,1990,0,0.345,1,149
13,1,-1.443923474,5,126,0,1992,2,0.236,1,149
13,1,-1.570217199,5,126,0,1991,1,0.208,1,149
13,1,2.066862759,5,127,0,2010,20,7.9,1,150
13,1,1.85629799,5,127,0,2006,16,6.4,1,150
13,1,1.62924054,5,127,0,2002,12,5.1,1,150
13,1,1.115141591,5,127,0,1999,9,3.05,1,150
13,1,0.940007258,5,127,0,1997,7,2.56,1,150
13,1,0.33432708,5,127,0,1995,5,1.397,1,150
13,1,-0.679244275,5,127,0,1993,3,0.507,1,150
13,1,-1.139434283,5,127,0,1992,2,0.32,1,150
13,1,-1.258781041,5,127,0,1991,1,0.284,1,150
13,1,-1.290984181,5,127,0,1990,0,0.275,1,150
13,1,2.041220329,5,128,0,2010,20,7.7,1,151
13,1,1.722766598,5,128,0,2006,16,5.6,1,151
13,1,1.470175845,5,128,0,2002,12,4.35,1,151
13,1,1.064710737,5,128,0,1999,9,2.9,1,151
13,1,0.875468737,5,128,0,1997,7,2.4,1,151
13,1,0.33432708,5,128,0,1995,5,1.397,1,151
13,1,-0.424647928,5,128,0,1993,3,0.654,1,151
13,1,-1.093624747,5,128,0,1990,0,0.335,1,151
13,1,-1.114741671,5,128,0,1992,2,0.328,1,151
13,1,-1.241328591,5,128,0,1991,1,0.289,1,151
13,1,0.993251773,5,129,0,2010,20,2.7,1,152
13,1,0.875468737,5,129,0,2006,16,2.4,1,152
13,1,0.262364264,5,129,0,1999,9,1.3,1,152
13,1,0.157003749,5,129,0,1997,7,1.17,1,152
13,1,-0.132389188,5,129,0,1995,5,0.876,1,152
13,1,-0.903868212,5,129,0,1993,3,0.405,1,152
13,1,-1.187443502,5,129,0,1990,0,0.305,1,152
13,1,-1.443923474,5,129,0,1992,2,0.236,1,152
13,1,-1.47840965,5,129,0,1991,1,0.228,1,152
13,1,1.960094784,5,130,0,2010,20,7.1,1,153
13,1,1.740466175,5,130,0,2006,16,5.7,1,153
13,1,1.568615918,5,130,0,2002,12,4.8,1,153
13,1,1.205970807,5,130,0,1999,9,3.34,1,153
13,1,1.036736885,5,130,0,1997,7,2.82,1,153
13,1,0.32570014,5,130,0,1995,5,1.385,1,153
13,1,-0.356674944,5,130,0,1993,3,0.7,1,153
13,1,-0.839329691,5,130,0,1992,2,0.432,1,153
13,1,-1.002393431,5,130,0,1991,1,0.367,1,153
13,1,-1.771956842,5,130,0,1990,0,0.17,1,153
13,1,1.589235205,5,131,0,2010,20,4.9,1,154
13,1,1.410986974,5,131,0,2006,16,4.1,1,154
13,1,1.16315081,5,131,0,2002,12,3.2,1,154
13,1,0.741937345,5,131,0,1999,9,2.1,1,154
13,1,0.182321557,5,131,0,1990,0,1.2,1,154
13,1,0.182321557,5,131,0,1997,7,1.2,1,154
13,1,-0.430782916,5,131,0,1995,5,0.65,1,154
13,1,-0.879476759,5,131,0,1993,3,0.415,1,154
13,1,-1.272965676,5,131,0,1992,2,0.28,1,154
13,1,-1.370421012,5,131,0,1991,1,0.254,1,154
13,1,1.223775432,5,132,0,2010,20,3.4,1,155
13,1,0.955511445,5,132,0,2006,16,2.6,1,155
13,1,0.765467842,5,132,0,2002,12,2.15,1,155
13,1,0.3074847,5,132,0,1999,9,1.36,1,155
13,1,-0.040821995,5,132,0,1997,7,0.96,1,155
13,1,-0.558616288,5,132,0,1995,5,0.572,1,155
13,1,-1.328025453,5,132,0,1993,3,0.265,1,155
13,1,-1.46967597,5,132,0,1990,0,0.23,1,155
13,1,-1.604450371,5,132,0,1991,1,0.201,1,155
13,1,1.589235205,5,133,0,2010,20,4.9,1,156
13,1,1.30833282,5,133,0,2006,16,3.7,1,156
13,1,1.047318994,5,133,0,2002,12,2.85,1,156
13,1,0.378436436,5,133,0,1999,9,1.46,1,156
13,1,-0.105360516,5,133,0,1997,7,0.9,1,156
13,1,-0.570929548,5,133,0,1995,5,0.565,1,156
13,1,-1.255266099,5,133,0,1993,3,0.285,1,156
13,1,-1.272965676,5,133,0,1990,0,0.28,1,156
13,1,-1.378326191,5,133,0,1991,1,0.252,1,156
13,1,-1.443923474,5,133,0,1992,2,0.236,1,156
13,1,1.916922612,5,134,0,2010,20,6.8,1,157
13,1,1.16315081,5,134,0,2006,16,3.2,1,157
13,1,1.047318994,5,134,0,2002,12,2.85,1,157
13,1,0.329303747,5,134,0,1999,9,1.39,1,157
13,1,-0.116533816,5,134,0,1997,7,0.89,1,157
13,1,-0.731888009,5,134,0,1995,5,0.481,1,157
13,1,-1.200645014,5,134,0,1993,3,0.301,1,157
13,1,-1.272965676,5,134,0,1990,0,0.28,1,157
13,1,-1.514127733,5,134,0,1991,1,0.22,1,157
13,1,-1.650259907,5,134,0,1992,2,0.192,1,157
13,1,1.458615023,5,135,0,2006,16,4.3,1,158
13,1,1.280933845,5,135,0,2010,20,3.6,1,158
13,1,1.147402453,5,135,0,2002,12,3.15,1,158
13,1,0.625938431,5,135,0,1999,9,1.87,1,158
13,1,0.009950331,5,135,0,1997,7,1.01,1,158
13,1,-0.685179011,5,135,0,1995,5,0.504,1,158
13,1,-1.10262031,5,135,0,1993,3,0.332,1,158
13,1,-1.427116356,5,135,0,1990,0,0.24,1,158
13,1,-1.737271284,5,135,0,1992,2,0.176,1,158
13,1,-2.207274913,5,135,0,1991,1,0.11,1,158
13,1,1.791759469,5,136,0,2010,20,6,1,159
13,1,1.589235205,5,136,0,2006,16,4.9,1,159
13,1,1.252762968,5,136,0,2002,12,3.5,1,159
13,1,0.91228271,5,136,0,1999,9,2.49,1,159
13,1,0.688134639,5,136,0,1997,7,1.99,1,159
13,1,-0.341082849,5,136,0,1993,3,0.711,1,159
13,1,-0.648173815,5,136,0,1992,2,0.523,1,159
13,1,-0.738144546,5,136,0,1991,1,0.478,1,159
13,1,-0.994252273,5,136,0,1990,0,0.37,1,159
13,1,1.504077397,5,137,0,2006,16,4.5,1,160
13,1,0.587786665,5,137,0,1999,9,1.8,1,160
13,1,-0.114289146,5,137,0,1995,5,0.892,1,160
13,1,-0.776528789,5,137,0,1993,3,0.46,1,160
13,1,-1.032824548,5,137,0,1991,1,0.356,1,160
13,1,-1.339410775,5,137,0,1992,2,0.262,1,160
13,1,-1.427116356,5,137,0,1990,0,0.24,1,160
13,1,1.722766598,5,138,0,2010,20,5.6,1,161
