"","X","distschNum","year08","districtType","MathAvgScore","MonPerChild","schoolName","schPctnonw","schPctsped","schPctfree","city","urban"
"165",165,"Dtype 1 Dnum 196 Snum 86",0,1,656.5,9627.780822,"FALCON RIDGE MIDDLE",0.212707182,0.121546961,0.138121547,"Rosemount",1
"166",166,"Dtype 1 Dnum 196 Snum 86",1,1,656.9,9831.265599,"FALCON RIDGE MIDDLE",0.212707182,0.121546961,0.138121547,"Rosemount",1
"167",167,"Dtype 1 Dnum 196 Snum 86",2,1,660.7,9758.182583,"FALCON RIDGE MIDDLE",0.212707182,0.121546961,0.138121547,"Rosemount",1
"168",168,"Dtype 1 Dnum 196 Snum 93",0,1,653.6,9627.780822,"SCOTT HIGHLANDS MIDDLE",0.256302521,0.147058824,0.218487395,"Rosemount",1
"169",169,"Dtype 1 Dnum 196 Snum 93",1,1,653.2,9831.265599,"SCOTT HIGHLANDS MIDDLE",0.256302521,0.147058824,0.218487395,"Rosemount",1
"170",170,"Dtype 1 Dnum 196 Snum 93",2,1,656.9,9758.182583,"SCOTT HIGHLANDS MIDDLE",0.256302521,0.147058824,0.218487395,"Rosemount",1
"171",171,"Dtype 1 Dnum 196 Snum 98",0,1,652.6,9627.780822,"VALLEY MIDDLE",0.3125,0.177083333,0.302083333,"Rosemount",1
"172",172,"Dtype 1 Dnum 196 Snum 98",1,1,651.7,9831.265599,"VALLEY MIDDLE",0.3125,0.177083333,0.302083333,"Rosemount",1
"173",173,"Dtype 1 Dnum 196 Snum 98",2,1,654.8,9758.182583,"VALLEY MIDDLE",0.3125,0.177083333,0.302083333,"Rosemount",1
"174",174,"Dtype 1 Dnum 197 Snum 52",0,1,654.3,9247.556376,"FRIENDLY HILLS MIDDLE",0.340740741,0.125925926,0.4,"St. Paul",1
"175",175,"Dtype 1 Dnum 197 Snum 52",1,1,653.7,9835.270122,"FRIENDLY HILLS MIDDLE",0.340740741,0.125925926,0.4,"St. Paul",1
"176",176,"Dtype 1 Dnum 197 Snum 52",2,1,653.9,9793.82018,"FRIENDLY HILLS MIDDLE",0.340740741,0.125925926,0.4,"St. Paul",1
"177",177,"Dtype 1 Dnum 197 Snum 54",0,1,653.8,9247.556376,"HERITAGE MIDDLE",0.454545455,0.13986014,0.48951049,"St. Paul",1
"178",178,"Dtype 1 Dnum 197 Snum 54",1,1,648.4,9835.270122,"HERITAGE MIDDLE",0.454545455,0.13986014,0.48951049,"St. Paul",1
"179",179,"Dtype 1 Dnum 197 Snum 54",2,1,651,9793.82018,"HERITAGE MIDDLE",0.454545455,0.13986014,0.48951049,"St. Paul",1
"180",180,"Dtype 1 Dnum 199 Snum 27",0,1,650.8,9240.580338,"INVER GROVE HEIGHTS MIDDLE",0.218954248,0.091503268,0.287581699,"InverGrove Heights",1
"181",181,"Dtype 1 Dnum 199 Snum 27",1,1,653.5,9416.361589,"INVER GROVE HEIGHTS MIDDLE",0.218954248,0.091503268,0.287581699,"InverGrove Heights",1
"182",182,"Dtype 1 Dnum 199 Snum 27",2,1,653.9,9389.244499,"INVER GROVE HEIGHTS MIDDLE",0.218954248,0.091503268,0.287581699,"InverGrove Heights",1
"183",183,"Dtype 1 Dnum 2 Snum 1",0,1,657.1,9730.61953,"HILL CITY ELEMENTARY",0,0,0.315789474,"Hill City",0
"184",184,"Dtype 1 Dnum 2 Snum 1",1,1,658.2,10023.23012,"HILL CITY ELEMENTARY",0,0,0.315789474,"Hill City",0
"185",185,"Dtype 1 Dnum 2 Snum 1",2,1,658.3,10010.89278,"HILL CITY ELEMENTARY",0,0,0.315789474,"Hill City",0
"186",186,"Dtype 1 Dnum 200 Snum 130",0,1,652,9275.627601,"HASTINGS MIDDLE SCHOOL",0.050847458,0.096045198,0.194915254,"Hastings",1
"187",187,"Dtype 1 Dnum 200 Snum 130",1,1,654.3,9448.264751,"HASTINGS MIDDLE SCHOOL",0.050847458,0.096045198,0.194915254,"Hastings",1
"188",188,"Dtype 1 Dnum 200 Snum 130",2,1,656.5,9449.984551,"HASTINGS MIDDLE SCHOOL",0.050847458,0.096045198,0.194915254,"Hastings",1
"189",189,"Dtype 1 Dnum 203 Snum 3",0,1,652.2,8017.078598,"HAYFIELD ELEMENTARY",0.041666667,0.083333333,0.270833333,"Hayfield",0
"190",190,"Dtype 1 Dnum 203 Snum 3",1,1,655.1,8236.583374,"HAYFIELD ELEMENTARY",0.041666667,0.083333333,0.270833333,"Hayfield",0
"191",191,"Dtype 1 Dnum 203 Snum 3",2,1,661.3,8474.698364,"HAYFIELD ELEMENTARY",0.041666667,0.083333333,0.270833333,"Hayfield",0
"192",192,"Dtype 1 Dnum 204 Snum 40",2,1,656.6,7449.192552,"KASSON-MANTORVILLE MIDDLE SCHOOL",0.059459459,0.059459459,0.183783784,"Kasson",1
"193",193,"Dtype 1 Dnum 206 Snum 110",0,1,657.2,8375.406581,"CARLOS ELEMENTARY",0.045454545,0.272727273,0.5,"Alexandria",1
"194",194,"Dtype 1 Dnum 206 Snum 110",1,1,661,8649.418711,"CARLOS ELEMENTARY",0.045454545,0.272727273,0.5,"Alexandria",1
"195",195,"Dtype 1 Dnum 206 Snum 110",2,1,657.3,8497.591342,"CARLOS ELEMENTARY",0.045454545,0.272727273,0.5,"Alexandria",1
"196",196,"Dtype 1 Dnum 206 Snum 120",0,1,657.1,8375.406581,"GARFIELD ELEMENTARY",0,0,0.166666667,"Alexandria",1
"197",197,"Dtype 1 Dnum 206 Snum 120",1,1,657.1,8649.418711,"GARFIELD ELEMENTARY",0,0,0.166666667,"Alexandria",1
"198",198,"Dtype 1 Dnum 206 Snum 120",2,1,665.1,8497.591342,"GARFIELD ELEMENTARY",0,0,0.166666667,"Alexandria",1
"199",199,"Dtype 1 Dnum 206 Snum 130",0,1,659.9,8375.406581,"LINCOLN ELEMENTARY",0.042253521,0.197183099,0.225352113,"Alexandria",1
"200",200,"Dtype 1 Dnum 206 Snum 130",1,1,661.7,8649.418711,"LINCOLN ELEMENTARY",0.042253521,0.197183099,0.225352113,"Alexandria",1
"201",201,"Dtype 1 Dnum 206 Snum 130",2,1,658.6,8497.591342,"LINCOLN ELEMENTARY",0.042253521,0.197183099,0.225352113,"Alexandria",1
"202",202,"Dtype 1 Dnum 206 Snum 140",0,1,651.3,8375.406581,"MILTONA ELEMENTARY",0,0,0.272727273,"Alexandria",1
"203",203,"Dtype 1 Dnum 206 Snum 140",1,1,654.5,8649.418711,"MILTONA ELEMENTARY",0,0,0.272727273,"Alexandria",1
"204",204,"Dtype 1 Dnum 206 Snum 140",2,1,658.9,8497.591342,"MILTONA ELEMENTARY",0,0,0.272727273,"Alexandria",1
"205",205,"Dtype 1 Dnum 206 Snum 150",0,1,655.9,8375.406581,"WOODLAND ELEMENTARY SCHOOL",0.083333333,0.291666667,0.458333333,"Alexandria",1
"206",206,"Dtype 1 Dnum 206 Snum 150",1,1,653.5,8649.418711,"WOODLAND ELEMENTARY SCHOOL",0.083333333,0.291666667,0.458333333,"Alexandria",1
"207",207,"Dtype 1 Dnum 206 Snum 150",2,1,656.4,8497.591342,"WOODLAND ELEMENTARY SCHOOL",0.083333333,0.291666667,0.458333333,"Alexandria",1
"208",208,"Dtype 1 Dnum 206 Snum 160",0,1,658.9,8375.406581,"VOYAGER ELEMENTARY",0,0.117647059,0.308823529,"Alexandria",1
"209",209,"Dtype 1 Dnum 206 Snum 160",1,1,660.2,8649.418711,"VOYAGER ELEMENTARY",0,0.117647059,0.308823529,"Alexandria",1
"210",210,"Dtype 1 Dnum 206 Snum 160",2,1,655.8,8497.591342,"VOYAGER ELEMENTARY",0,0.117647059,0.308823529,"Alexandria",1
"211",211,"Dtype 1 Dnum 207 Snum 1",0,1,658.6,8267.822221,"BRANDON ELEMENTARY",0.105263158,0.105263158,0.473684211,"Brandon",0
"212",212,"Dtype 1 Dnum 207 Snum 1",1,1,662.8,8208.015315,"BRANDON ELEMENTARY",0.105263158,0.105263158,0.473684211,"Brandon",0
"213",213,"Dtype 1 Dnum 207 Snum 1",2,1,660,8074.262834,"BRANDON ELEMENTARY",0.105263158,0.105263158,0.473684211,"Brandon",0
"214",214,"Dtype 1 Dnum 2071 Snum 10",0,1,655.3,8990.097497,"LK CRYSTAL WELCOME MEMORIAL EL.",0.03125,0.15625,0.390625,"Lake Crystal",0
"215",215,"Dtype 1 Dnum 2071 Snum 10",1,1,657.6,9213.373398,"LK CRYSTAL WELCOME MEMORIAL EL.",0.03125,0.15625,0.390625,"Lake Crystal",0
"216",216,"Dtype 1 Dnum 2071 Snum 10",2,1,655.7,9398.70746,"LK CRYSTAL WELCOME MEMORIAL EL.",0.03125,0.15625,0.390625,"Lake Crystal",0
"217",217,"Dtype 1 Dnum 208 Snum 1",1,1,657.2,10565.77171,"EVANSVILLE ELEMENTARY",0,0.066666667,0.6,"Evansville",0
"218",218,"Dtype 1 Dnum 208 Snum 1",2,1,663.2,10595.08575,"EVANSVILLE ELEMENTARY",0,0.066666667,0.6,"Evansville",0
"219",219,"Dtype 1 Dnum 2125 Snum 2",0,1,651.2,7912.601862,"TRITON MIDDLE SCHOOL",0.180555556,0.069444444,0.361111111,"Triton",1
"220",220,"Dtype 1 Dnum 2125 Snum 2",1,1,654.5,8578.171026,"TRITON MIDDLE SCHOOL",0.180555556,0.069444444,0.361111111,"Triton",1
"221",221,"Dtype 1 Dnum 2125 Snum 2",2,1,653.8,8648.48933,"TRITON MIDDLE SCHOOL",0.180555556,0.069444444,0.361111111,"Triton",1
"222",222,"Dtype 1 Dnum 213 Snum 10",0,1,657.9,7329.307548,"OSAKIS ELEMENTARY",0.049180328,0.163934426,0.442622951,"Osakis",0
"223",223,"Dtype 1 Dnum 213 Snum 10",1,1,659.9,7516.714224,"OSAKIS ELEMENTARY",0.049180328,0.163934426,0.442622951,"Osakis",0
"224",224,"Dtype 1 Dnum 213 Snum 10",2,1,658.6,7415.293901,"OSAKIS ELEMENTARY",0.049180328,0.163934426,0.442622951,"Osakis",0
"225",225,"Dtype 1 Dnum 2134 Snum 10",1,1,648.5,10232.70199,"UNITED SOUTH CENTRAL ELEMENTARY",0.142857143,0.071428571,0.517857143,"Wells",0
"226",226,"Dtype 1 Dnum 2134 Snum 10",2,1,650.5,10078.81892,"UNITED SOUTH CENTRAL ELEMENTARY",0.142857143,0.071428571,0.517857143,"Wells",0
"227",227,"Dtype 1 Dnum 2135 Snum 30",0,1,655.8,8851.257551,"MAPLE RIVER MIDDLE SCHOOL",0.071428571,0.107142857,0.44047619,"Maple River",0
"228",228,"Dtype 1 Dnum 2135 Snum 30",1,1,659.6,8949.833852,"MAPLE RIVER MIDDLE SCHOOL",0.071428571,0.107142857,0.44047619,"Maple River",0
"229",229,"Dtype 1 Dnum 2135 Snum 30",2,1,658.7,8865.146368,"MAPLE RIVER MIDDLE SCHOOL",0.071428571,0.107142857,0.44047619,"Maple River",0
"230",230,"Dtype 1 Dnum 2137 Snum 20",0,1,654.1,8172.469273,"KINGSLAND MIDDLE",0,0,0.418181818,"Kingsland",0
"231",231,"Dtype 1 Dnum 2137 Snum 20",1,1,653.5,8397.86865,"KINGSLAND MIDDLE",0,0,0.418181818,"Kingsland",0
"232",232,"Dtype 1 Dnum 2137 Snum 20",2,1,658.7,8239.725091,"KINGSLAND MIDDLE",0,0,0.418181818,"Kingsland",0
"233",233,"Dtype 1 Dnum 2142 Snum 10",0,1,652.9,10254.28622,"BABBITT ELEMENTARY",0,0.24137931,0.689655172,"Virginia",1
"234",234,"Dtype 1 Dnum 2142 Snum 10",1,1,651.6,10556.48161,"BABBITT ELEMENTARY",0,0.24137931,0.689655172,"Virginia",1
"235",235,"Dtype 1 Dnum 2142 Snum 10",2,1,650.1,10569.29528,"BABBITT ELEMENTARY",0,0.24137931,0.689655172,"Virginia",1
"236",236,"Dtype 1 Dnum 2142 Snum 100",1,1,649.7,10556.48161,"COTTON ELEMENTARY",0.076923077,0,0.384615385,"Virginia",1
"237",237,"Dtype 1 Dnum 2142 Snum 100",2,1,654.9,10569.29528,"COTTON ELEMENTARY",0.076923077,0,0.384615385,"Virginia",1
"238",238,"Dtype 1 Dnum 2142 Snum 114",0,1,653.5,10254.28622,"COOK ELEMENTARY",0.029411765,0.147058824,0.411764706,"Virginia",1
"239",239,"Dtype 1 Dnum 2142 Snum 114",1,1,645.4,10556.48161,"COOK ELEMENTARY",0.029411765,0.147058824,0.411764706,"Virginia",1
"240",240,"Dtype 1 Dnum 2142 Snum 114",2,1,653.3,10569.29528,"COOK ELEMENTARY",0.029411765,0.147058824,0.411764706,"Virginia",1
"241",241,"Dtype 1 Dnum 2142 Snum 142",0,1,650.9,10254.28622,"ORR ELEMENTARY",0.25,0.25,0.5625,"Virginia",1
"242",242,"Dtype 1 Dnum 2142 Snum 142",1,1,642.6,10556.48161,"ORR ELEMENTARY",0.25,0.25,0.5625,"Virginia",1
"243",243,"Dtype 1 Dnum 2142 Snum 142",2,1,656,10569.29528,"ORR ELEMENTARY",0.25,0.25,0.5625,"Virginia",1
"244",244,"Dtype 1 Dnum 2142 Snum 16",0,1,647.7,10254.28622,"ALBROOK ELEMENTARY",0.214285714,0.142857143,0.571428571,"Virginia",1
"245",245,"Dtype 1 Dnum 2142 Snum 16",1,1,647.9,10556.48161,"ALBROOK ELEMENTARY",0.214285714,0.142857143,0.571428571,"Virginia",1
"246",246,"Dtype 1 Dnum 2142 Snum 16",2,1,655.4,10569.29528,"ALBROOK ELEMENTARY",0.214285714,0.142857143,0.571428571,"Virginia",1
"247",247,"Dtype 1 Dnum 2142 Snum 20",0,1,650,10254.28622,"TOWER-SOUDAN ELEMENTARY",0.357142857,0.214285714,0.571428571,"Virginia",1
"248",248,"Dtype 1 Dnum 2142 Snum 20",1,1,648,10556.48161,"TOWER-SOUDAN ELEMENTARY",0.357142857,0.214285714,0.571428571,"Virginia",1
"249",249,"Dtype 1 Dnum 2142 Snum 20",2,1,653.9,10569.29528,"TOWER-SOUDAN ELEMENTARY",0.357142857,0.214285714,0.571428571,"Virginia",1
"250",250,"Dtype 1 Dnum 2142 Snum 96",0,1,654.2,10254.28622,"CHERRY ELEMENTARY",0.096774194,0.064516129,0.387096774,"Virginia",1
"251",251,"Dtype 1 Dnum 2142 Snum 96",1,1,652.6,10556.48161,"CHERRY ELEMENTARY",0.096774194,0.064516129,0.387096774,"Virginia",1
"252",252,"Dtype 1 Dnum 2142 Snum 96",2,1,662.3,10569.29528,"CHERRY ELEMENTARY",0.096774194,0.064516129,0.387096774,"Virginia",1
"253",253,"Dtype 1 Dnum 2143 Snum 10",0,1,649.7,8249.180324,"MORRISTOWN ELEMENTARY",0.042253521,0.197183099,0.338028169,"Waterville",0
"254",254,"Dtype 1 Dnum 2143 Snum 10",1,1,646.5,8667.963359,"MORRISTOWN ELEMENTARY",0.042253521,0.197183099,0.338028169,"Waterville",0
"255",255,"Dtype 1 Dnum 2143 Snum 10",2,1,650.9,8514.142212,"MORRISTOWN ELEMENTARY",0.042253521,0.197183099,0.338028169,"Waterville",0
"256",256,"Dtype 1 Dnum 2144 Snum 3",0,1,657.3,7953.263632,"CHISAGO LAKES MIDDLE",0.046263345,0.081850534,0.24911032,"Chisago Lakes",1
"257",257,"Dtype 1 Dnum 2144 Snum 3",1,1,658.1,8415.933715,"CHISAGO LAKES MIDDLE",0.046263345,0.081850534,0.24911032,"Chisago Lakes",1
"258",258,"Dtype 1 Dnum 2144 Snum 3",2,1,659.2,8347.16172,"CHISAGO LAKES MIDDLE",0.046263345,0.081850534,0.24911032,"Chisago Lakes",1
"259",259,"Dtype 1 Dnum 2149 Snum 60",0,1,655.8,9802.626527,"MINNEWASKA AREA MIDDLE",0.041666667,0.208333333,0.430555556,"Minnewaska",0
"260",260,"Dtype 1 Dnum 2149 Snum 60",1,1,655.6,10139.36042,"MINNEWASKA AREA MIDDLE",0.041666667,0.208333333,0.430555556,"Minnewaska",0
"261",261,"Dtype 1 Dnum 2149 Snum 60",2,1,656.4,10036.42941,"MINNEWASKA AREA MIDDLE",0.041666667,0.208333333,0.430555556,"Minnewaska",0
"262",262,"Dtype 1 Dnum 2154 Snum 20",0,1,652,8105.059827,"NELLE SHEAN ELEMENTARY",0.023809524,0.083333333,0.369047619,"Eveleth",1
"263",263,"Dtype 1 Dnum 2154 Snum 20",1,1,649.1,8226.838678,"NELLE SHEAN ELEMENTARY",0.023809524,0.083333333,0.369047619,"Eveleth",1
"264",264,"Dtype 1 Dnum 2154 Snum 20",2,1,650.9,8132.508469,"NELLE SHEAN ELEMENTARY",0.023809524,0.083333333,0.369047619,"Eveleth",1
"265",265,"Dtype 1 Dnum 2155 Snum 2",0,1,656,8635.838904,"WADENA-DEER CREEK ELEMENTARY",0.072463768,0.086956522,0.594202899,"Wadena",1
"266",266,"Dtype 1 Dnum 2155 Snum 2",1,1,653.2,8845.008615,"WADENA-DEER CREEK ELEMENTARY",0.072463768,0.086956522,0.594202899,"Wadena",1
"267",267,"Dtype 1 Dnum 2155 Snum 2",2,1,653.2,8805.552276,"WADENA-DEER CREEK ELEMENTARY",0.072463768,0.086956522,0.594202899,"Wadena",1
"268",268,"Dtype 1 Dnum 2159 Snum 20",0,1,654,8828.123083,"BUFFALO LAKE-HECTOR SECONDARY",0.083333333,0.166666667,0.375,"Buffalo Lake",0
"269",269,"Dtype 1 Dnum 2159 Snum 20",1,1,650.2,8965.112827,"BUFFALO LAKE-HECTOR SECONDARY",0.083333333,0.166666667,0.375,"Buffalo Lake",0
"270",270,"Dtype 1 Dnum 2159 Snum 20",2,1,646.5,9189.868837,"BUFFALO LAKE-HECTOR SECONDARY",0.083333333,0.166666667,0.375,"Buffalo Lake",0
"271",271,"Dtype 1 Dnum 2164 Snum 1",0,1,652.6,7241.324228,"DILWORTH ELEMENTARY",0.2,0.02,0.38,"Dilworth",1
"272",272,"Dtype 1 Dnum 2164 Snum 1",1,1,653.1,7878.659887,"DILWORTH ELEMENTARY",0.2,0.02,0.38,"Dilworth",1
"273",273,"Dtype 1 Dnum 2164 Snum 1",2,1,654.8,7756.63167,"DILWORTH ELEMENTARY",0.2,0.02,0.38,"Dilworth",1
"274",274,"Dtype 1 Dnum 2164 Snum 2",0,1,660.8,7241.324228,"GLYNDON-FELTON ELEMENTARY",0.078947368,0.131578947,0.052631579,"Dilworth",1
"275",275,"Dtype 1 Dnum 2164 Snum 2",1,1,654.2,7878.659887,"GLYNDON-FELTON ELEMENTARY",0.078947368,0.131578947,0.052631579,"Dilworth",1
"276",276,"Dtype 1 Dnum 2164 Snum 2",2,1,657.2,7756.63167,"GLYNDON-FELTON ELEMENTARY",0.078947368,0.131578947,0.052631579,"Dilworth",1
"277",277,"Dtype 1 Dnum 2165 Snum 10",0,1,647.4,8082.518208,"HINCKLEY ELEMENTARY",0.155172414,0.051724138,0.568965517,"Hinckley",0
"278",278,"Dtype 1 Dnum 2165 Snum 10",1,1,641.8,8215.93869,"HINCKLEY ELEMENTARY",0.155172414,0.051724138,0.568965517,"Hinckley",0
"279",279,"Dtype 1 Dnum 2165 Snum 10",2,1,654.8,8339.916213,"HINCKLEY ELEMENTARY",0.155172414,0.051724138,0.568965517,"Hinckley",0
"280",280,"Dtype 1 Dnum 2165 Snum 30",0,1,644.5,8082.518208,"FINLAYSON ELEMENTARY",0.090909091,0.181818182,0.545454545,"Hinckley",0
"281",281,"Dtype 1 Dnum 2165 Snum 30",1,1,661.6,8215.93869,"FINLAYSON ELEMENTARY",0.090909091,0.181818182,0.545454545,"Hinckley",0
"282",282,"Dtype 1 Dnum 2165 Snum 30",2,1,658.7,8339.916213,"FINLAYSON ELEMENTARY",0.090909091,0.181818182,0.545454545,"Hinckley",0
"283",283,"Dtype 1 Dnum 2167 Snum 10",0,1,655.7,7861.200268,"LAKEVIEW ELEMENTARY",0.034482759,0.034482759,0.379310345,"Lakeview",0
"284",284,"Dtype 1 Dnum 2167 Snum 10",1,1,654.1,8176.450992,"LAKEVIEW ELEMENTARY",0.034482759,0.034482759,0.379310345,"Lakeview",0
"285",285,"Dtype 1 Dnum 2167 Snum 10",2,1,649.4,8386.077136,"LAKEVIEW ELEMENTARY",0.034482759,0.034482759,0.379310345,"Lakeview",0
"286",286,"Dtype 1 Dnum 2168 Snum 10",0,1,648.1,7611.753298,"NRHEG ELEMENTARY",0.014285714,0.114285714,0.4,"New Richland",0
"287",287,"Dtype 1 Dnum 2168 Snum 10",1,1,650,7786.389108,"NRHEG ELEMENTARY",0.014285714,0.114285714,0.4,"New Richland",0
"288",288,"Dtype 1 Dnum 2168 Snum 10",2,1,655.6,7772.267296,"NRHEG ELEMENTARY",0.014285714,0.114285714,0.4,"New Richland",0
"289",289,"Dtype 1 Dnum 2169 Snum 10",0,1,652.7,9531.042203,"MURRAY CO. CENTRAL ELEMENTARY",0.056603774,0.150943396,0.358490566,"Lake Wilson",0
"290",290,"Dtype 1 Dnum 2169 Snum 10",1,1,653.5,9540.12319,"MURRAY CO. CENTRAL ELEMENTARY",0.056603774,0.150943396,0.358490566,"Lake Wilson",0
"291",291,"Dtype 1 Dnum 2169 Snum 10",2,1,654.7,9483.141761,"MURRAY CO. CENTRAL ELEMENTARY",0.056603774,0.150943396,0.358490566,"Lake Wilson",0
"292",292,"Dtype 1 Dnum 2170 Snum 50",0,1,650.1,9320.131455,"MOTLEY-STAPLES MIDDLE",0.047619048,0.142857143,0.583333333,"Staples",1
"293",293,"Dtype 1 Dnum 2170 Snum 50",1,1,647.1,9750.373755,"MOTLEY-STAPLES MIDDLE",0.047619048,0.142857143,0.583333333,"Staples",1
"294",294,"Dtype 1 Dnum 2170 Snum 50",2,1,652.4,9701.762574,"MOTLEY-STAPLES MIDDLE",0.047619048,0.142857143,0.583333333,"Staples",1
"295",295,"Dtype 1 Dnum 2171 Snum 15",0,1,659.8,12056.88371,"KITTSON CENTRAL ELEMENTARY",0.210526316,0.210526316,0.315789474,"Kittson",0
"296",296,"Dtype 1 Dnum 2171 Snum 15",1,1,661.1,12254.26006,"KITTSON CENTRAL ELEMENTARY",0.210526316,0.210526316,0.315789474,"Kittson",0
"297",297,"Dtype 1 Dnum 2171 Snum 15",2,1,658.1,12226.66968,"KITTSON CENTRAL ELEMENTARY",0.210526316,0.210526316,0.315789474,"Kittson",0
"298",298,"Dtype 1 Dnum 2172 Snum 40",0,1,653.2,8250.936342,"KENYON-WANAMINGO MIDDLE",0.063492063,0.047619048,0.253968254,"Kenyon",0
"299",299,"Dtype 1 Dnum 2172 Snum 40",1,1,649.3,8796.717173,"KENYON-WANAMINGO MIDDLE",0.063492063,0.047619048,0.253968254,"Kenyon",0
"300",300,"Dtype 1 Dnum 2172 Snum 40",2,1,660.6,8544.508485,"KENYON-WANAMINGO MIDDLE",0.063492063,0.047619048,0.253968254,"Kenyon",0
"301",301,"Dtype 1 Dnum 2174 Snum 10",0,1,651.8,9273.12788,"PINE RIVER-BACKUS ELEMENTARY",0.083333333,0.3,0.716666667,"Pine River",0
"302",302,"Dtype 1 Dnum 2174 Snum 10",1,1,648.5,9408.654941,"PINE RIVER-BACKUS ELEMENTARY",0.083333333,0.3,0.716666667,"Pine River",0
"303",303,"Dtype 1 Dnum 2174 Snum 10",2,1,649.8,9286.232567,"PINE RIVER-BACKUS ELEMENTARY",0.083333333,0.3,0.716666667,"Pine River",0
"304",304,"Dtype 1 Dnum 2176 Snum 10",0,1,654.4,11367.89628,"WARREN ELEMENTARY",0.0625,0.09375,0.34375,"Warren",0
"305",305,"Dtype 1 Dnum 2176 Snum 10",1,1,653.4,11632.1811,"WARREN ELEMENTARY",0.0625,0.09375,0.34375,"Warren",0
"306",306,"Dtype 1 Dnum 2176 Snum 10",2,1,654.5,11579.83208,"WARREN ELEMENTARY",0.0625,0.09375,0.34375,"Warren",0
"307",307,"Dtype 1 Dnum 2180 Snum 10",0,1,656.4,9434.099646,"M.A.C.C.R.A.Y. EAST ELEMENTARY",0.133333333,0.433333333,0.433333333,"Raymond",0
"308",308,"Dtype 1 Dnum 2180 Snum 10",1,1,657,9719.110759,"M.A.C.C.R.A.Y. EAST ELEMENTARY",0.133333333,0.433333333,0.433333333,"Raymond",0
"309",309,"Dtype 1 Dnum 2180 Snum 10",2,1,655.2,9623.464364,"M.A.C.C.R.A.Y. EAST ELEMENTARY",0.133333333,0.433333333,0.433333333,"Raymond",0
"310",310,"Dtype 1 Dnum 2180 Snum 2",0,1,653.4,9434.099646,"M.A.C.C.R.A.Y. WEST ELEMENTARY",0,0.214285714,0.464285714,"Raymond",0
"311",311,"Dtype 1 Dnum 2180 Snum 2",1,1,663.9,9719.110759,"M.A.C.C.R.A.Y. WEST ELEMENTARY",0,0.214285714,0.464285714,"Raymond",0
"312",312,"Dtype 1 Dnum 2180 Snum 2",2,1,658.9,9623.464364,"M.A.C.C.R.A.Y. WEST ELEMENTARY",0,0.214285714,0.464285714,"Raymond",0
"313",313,"Dtype 1 Dnum 2184 Snum 3",0,1,653.9,8808.395557,"LUVERNE MIDDLE",0.076086957,0.130434783,0.402173913,"Luverne",1
"314",314,"Dtype 1 Dnum 2184 Snum 3",1,1,650.8,8892.5492,"LUVERNE MIDDLE",0.076086957,0.130434783,0.402173913,"Luverne",1
"315",315,"Dtype 1 Dnum 2184 Snum 3",2,1,653.4,8799.706071,"LUVERNE MIDDLE",0.076086957,0.130434783,0.402173913,"Luverne",1
"316",316,"Dtype 1 Dnum 2190 Snum 10",0,1,655.1,10274.35946,"BERT RANEY ELEMENTARY",0.152173913,0.260869565,0.304347826,"Yellow Medicine",0
"317",317,"Dtype 1 Dnum 2190 Snum 10",1,1,653.8,10250.49012,"BERT RANEY ELEMENTARY",0.152173913,0.260869565,0.304347826,"Yellow Medicine",0
"318",318,"Dtype 1 Dnum 2190 Snum 10",2,1,652.2,10152.62032,"BERT RANEY ELEMENTARY",0.152173913,0.260869565,0.304347826,"Yellow Medicine",0
"319",319,"Dtype 1 Dnum 2198 Snum 30",0,1,644.6,8905.540609,"FILLMORE CENTRAL MIDDLE",0.027777778,0.055555556,0.25,"Fillmore",0
"320",320,"Dtype 1 Dnum 2198 Snum 30",1,1,649.1,9021.167121,"FILLMORE CENTRAL MIDDLE",0.027777778,0.055555556,0.25,"Fillmore",0
"321",321,"Dtype 1 Dnum 2198 Snum 30",2,1,657.5,8995.182757,"FILLMORE CENTRAL MIDDLE",0.027777778,0.055555556,0.25,"Fillmore",0
"322",322,"Dtype 1 Dnum 22 Snum 4",0,1,651.5,8393.350688,"DETROIT LAKES MIDDLE",0.180904523,0.190954774,0.417085427,"Detroit Lakes",1
"323",323,"Dtype 1 Dnum 22 Snum 4",1,1,651.4,8554.961003,"DETROIT LAKES MIDDLE",0.180904523,0.190954774,0.417085427,"Detroit Lakes",1
"324",324,"Dtype 1 Dnum 22 Snum 4",2,1,649.6,8623.952276,"DETROIT LAKES MIDDLE",0.180904523,0.190954774,0.417085427,"Detroit Lakes",1
"325",325,"Dtype 1 Dnum 2215 Snum 10",0,1,650.7,9424.477973,"NORMAN COUNTY EAST ELEMENTARY",0.12,0.12,0.68,"Twin Valley",0
"326",326,"Dtype 1 Dnum 2215 Snum 10",1,1,660.5,11016.90029,"NORMAN COUNTY EAST ELEMENTARY",0.12,0.12,0.68,"Twin Valley",0
"327",327,"Dtype 1 Dnum 2215 Snum 10",2,1,659.3,11108.50755,"NORMAN COUNTY EAST ELEMENTARY",0.12,0.12,0.68,"Twin Valley",0
"328",328,"Dtype 1 Dnum 227 Snum 2",0,1,653.8,7624.452836,"CHATFIELD ELEMENTARY SCHOOL",0.039473684,0.065789474,0.184210526,"Chatfield",0
"329",329,"Dtype 1 Dnum 227 Snum 2",1,1,651.5,7790.271231,"CHATFIELD ELEMENTARY SCHOOL",0.039473684,0.065789474,0.184210526,"Chatfield",0
